param_or_gene	ESS
TRINITY_DN118388_c3_g1_i7	0
TRINITY_DN122644_c2_g1_i7	0
TRINITY_DN125881_c0_g2_i2	0
TRINITY_DN126072_c3_g1_i13	0
TRINITY_DN103215_c0_g1_i1	71.28
TRINITY_DN118160_c5_g3_i1	74.92
TRINITY_DN118388_c3_g1_i7	0
TRINITY_DN121056_c5_g4_i1	81.14
TRINITY_DN122237_c0_g2_i1	99.59
TRINITY_DN122644_c2_g1_i7	0
TRINITY_DN122782_c9_g1_i1	83.3
TRINITY_DN125881_c0_g2_i2	0
TRINITY_DN126072_c3_g1_i13	0
